title,classification_id_1,phone,city,city_id_partner,county,county_id_partner,email,website_url,foursquare_url,twitter_url,facebook_url,facebook_url,googleplus_url,company_type,registration_no,location_type,street_type_id,street_number,street,neighbourhood,postcode,latitude,longitude
Loris,132,040 218 834,Nikšić,645,Nikšić,12,loris@t-com.me,www.loris.t-com.me,,,,,,,,,, b.b.,Mrkošnica,,,42.762013,18.9450216
Star šped Labudović,132,040 212 999,Nikšić,645,Nikšić,12,stlabudovic@t-com.me,,,,,,,,,,, b.b.,Njegoševa,,,42.7787122,18.950623
Dalas company,132,040 212 566,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Njegoševa,,,42.7787122,18.950623
Euro Stil,132,069 411 767,Nikšić,645,Nikšić,12,,,,,,,,,,,, 20,Njegoševa,,,42.7787122,18.950623
Ramond,132,040 258 550,Nikšić,645,Nikšić,12,ramond@t-com.me,,,,,,,,,,, b.b.,Ozrinići,,,42.7516212,19.0007407
Novi Dom,132,040 212 689,Nikšić,645,Nikšić,12,,,,,,,,,,,, 31,Peta Proleterska,,,42.773281,18.94416
Gitanes les,132,040 253 250,Nikšić,645,Nikšić,12,gitanes@t-com.me,,,,,,,,,,, b.b.,Podgorički put,,,42.7641984,18.9467597
World Building,132,040 212 955,Nikšić,645,Nikšić,12,,,,,,,,,,,, 20,TrgSave Kovčevića,,,42.773281,18.94416
R. Radulović,132,040 217 088,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Zavrh,,,42.8070559,18.9023116
Brijest,132,069 037 566,Plav,700,Plav,13,,,,,,,,,,,, b.b.,Jezerska,,,42.5976455,19.9368864
Ukras univer,132,052 322 384,Pljevlja,814,Pljevlja,14,ukras.d.n@t-com.me,,,,,,,,,,, b.b.,Prijepoljska,,,43.3530541,19.3604417
Ljetopis ,132,020 662 587,Podgorica,1032,Podgorica,16,ljetopis@t-com.me,,,,,,,,,,, 55,8. marta,,,42.4334978,19.2412832
Hard Mont,132,020 228 212,Podgorica,1032,Podgorica,16,hardmont@t-com.me,www.hardmont.com,,,,,,,,,, 25,Bul. Džordža Vašingtona,,,42.4431269,19.2455517
Enevan,132,020 651 977,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 31,Cara Lazara,,,42.4304634,19.2774643
Stylos,132,020 665 138,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 10,Hercegovačka,,,42.4431422,19.2614345
Ljetopis,132,020 662 664,Podgorica,1032,Podgorica,16,ljetopis@t-com.me,,,,,,,,,,, 2,Marka Miljanova,,,42.4390603,19.2658736
Panteon,132,020 212 065,Podgorica,1032,Podgorica,16,panteon@t-com.me,,,,,,,,,,, 16,Meše Selimovića,,,42.448708,19.2391929
Office 1 Superstore,132,020 625 223,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 9,Miladina Popovića,,,42.4206819,19.2522644
Inter com,132,020 624 392,Podgorica,1032,Podgorica,16,intercom@t-com.me,,,,,,,,,,, 60,Mitra Bakića,,,42.431459,19.2667311
Stylos,132,020 601 670,Podgorica,1032,Podgorica,16,stylospg@t-com.me,,,,,,,,,,, 148 150,Mitra Bakića,,,42.431459,19.2667311
Preciz,132,020 620 710,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 94,Mitra Bakića,,,42.431459,19.2667311
Stratus,132,020 264 220,Podgorica,1032,Podgorica,16,,www.stratust-com.me,,,,,,,,,, 8,Nikole Kovačevića,,,42.4478364,19.2433633
Raster office,132,020 620 053,Podgorica,1032,Podgorica,16,prodaja@rasterdoo.com,,,,,,,,,,, 10,Oktobarske Revolucije,,,42.4347085,19.2635294
Stylos,132,020 623 021,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 127,Save Kovačevića,,,42.430899,19.2636349
Kastex,132,020 231 315,Podgorica,1032,Podgorica,16,kastex@t-com.me,,,,,,,,,,, 11,Vuka Karadžića,,,42.4393863,19.2645738
Raster office,132,020 231 690,Podgorica,1032,Podgorica,16,rasteroffice@yahoo.fr,,,,,,,,,,, 5,Vuka Karadžića,,,42.4396886,19.2635254
Mediator Montenegro,132,020 601 530,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,4. jula,,,42.4463286,19.2542818
Melamin,132,020 634 773,Podgorica,1032,Podgorica,16,melamin@t-com.me,,,,,,,,,,, 62,4. jula,,,42.4256769,19.2581331
Venta 132,132,020 634 880,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,4. jula,,,42.4463286,19.2542818
Agroturs,132,020 873 300,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Anovi,,,42.4379739,19.2655251
Kolos 132,132,020 625 108,Podgorica,1032,Podgorica,16,kollos@t-com.me,,,,,,,,,,, 74,Bracana Bracanovića,,,42.4270885,19.2644493
Velimport,132,020 647 013,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bracana Bracanovića,,,42.4270885,19.2644493
Kurti,132,030 412 891,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 43,Bratstva i jedinstva,,,42.4347085,19.2635294
Energomont,132,069 040 300,Podgorica,1032,Podgorica,16,energomont@t-com.me,,,,,,,,,,, b.b.,Bul. Ivana Crnojevića,,,42.4433431,19.2646216
Ooooops,132,069 515 006,Podgorica,1032,Podgorica,16,zlatkoromanovic@yahoo.com,,,,,,,,,,, 137,Bul. Ivana Crnojevića,,,42.4436499,19.2630748
Dendros,132,020 602 650,Podgorica,1032,Podgorica,16,fama@t-com.me,,,,,,,,,,, 133,Bul.Save Kovačevića,,,42.430899,19.2636349
Eurosalon,132,020 260 961,Podgorica,1032,Podgorica,16,jovanj@eurosaloncg.com,,,,,,,,,,, b.b.,Cetinjski put,,,42.4385301,19.2366931
Kavarić Group doo,132,063 232 300,Podgorica,1032,Podgorica,16,yecanka@t-com.me,,,,,,,,,,, b.b.,Cetinjski put,,,42.4385301,19.2366931
Namos Dajković company,132,020 206 973,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Cetinjski put,,,42.4385301,19.2366931
Italmobi,132,020 260 831,Podgorica,1032,Podgorica,16,italmobicg@t-com.me,,,,,,,,,,, b.b.,Donja Gorica,,,42.4226138,19.2088168
Mont Ellada,132,020 260 900,Podgorica,1032,Podgorica,16,montelada@t-com.me,,,,,,,,,,, b.b.,Donja gorica,,,42.4226138,19.2088168
Asia,132,067 457 211,Podgorica,1032,Podgorica,16,jovandija@t-com.me,,,,,,,,,,, 4,Franca Rozmana,,,42.4520326,19.2904553
Bambis,132,020 257 072,Podgorica,1032,Podgorica,16,,,,,,,,,,,, A,Franca Rozmana 10,,,42.4520326,19.2904553
Agroturs,132,020 873 308,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Golubovci,,,42.335,19.2311111
Doding enterijeri,132,020 623 122,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 15,Ilije Milačića,,,42.442575,19.268646
Tepca,132,069 402 655,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 92,Ilije Milačića,,,42.442575,19.268646
Nicol,132,020 641 443,Podgorica,1032,Podgorica,16,nicol@t-com.me,www.nicoldoo.com,,,,,,,,,, 8A,Jerevanska,,,42.4226969,19.2492647
Morning,132,069 251 680,Podgorica,1032,Podgorica,16,info@morning.t-com.me,,,,,,,,,,, 57,Josipa Broza Tita,,,42.429794,19.271822
Dalas,132,020 658 695,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Josipa Broza Tita,,,42.429794,19.271822
Dina,132,020 665 764,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 14,Karađorđeva,,,42.4405229,19.2606776
Lutovo prom,132,069 467 575,Podgorica,1032,Podgorica,16,magma@t-com.me,,,,,,,,,,, 323,KraljaNikole,,,42.4353767,19.2603166
Aran Pejović,132,067 444 993,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 108,KraljaNikole,,,42.4353767,19.2603166
Scan International,132,020 870 101,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Kuće Rakića,,,42.3897994,19.2816662
Senić petrol,132,069 302 250,Podgorica,1032,Podgorica,16,senicpetrol@t-com.me,www.senicpetrol.me,,,,,,,,,, b.b.,Mahala,,,42.3504297,19.2147632
Euro Trade,132,020 872 502,Podgorica,1032,Podgorica,16,eurotrade@t-com.me,,,,,,,,,,, b.b.,Mahala,,,42.3504297,19.2147632
La Serenissima,132,020 872 462,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Mahala,,,42.3504297,19.2147632
Sogal,132,020 262 288,Podgorica,1032,Podgorica,16,doding@t-com.me,,,,,,,,,,, b.b,Majevička,,,42.441705,19.2182851
Namos lux,132,020 239 185,Podgorica,1032,Podgorica,16,,,,,,,,,,,, S3,Mila Radunovića,,,42.4487029,19.2568494
Simgor,132,020 281 194,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Moskovska,,,42.443631,19.2485793
DOO Italia Ferrari,132,067 418 804,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 3,Nikšićka,,,42.4360674,19.2255668
Top art,132,020 883 133,Podgorica,1032,Podgorica,16,topart@t-com.me,,,,,,,,,,, b.b.,Nikšićki put,,,42.442575,19.268646
Sim Les,132,069 018 377,Podgorica,1032,Podgorica,16,simles@t-com.me,,,,,,,,,,, 2,Novaka Miloševa,,,42.4406709,19.2635213
Sloles Montenegro,132,020 621 103,Podgorica,1032,Podgorica,16,sloles@t-com.me,,,,,,,,,,, 74,Oktobarske Revolucije,,,42.4347085,19.2635294
Grand 132,132,020 622 054,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Oktobarske revolucije,,,42.4347085,19.2635294
Moderni enterijeri,132,020 620 509,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 74,Oktobarske revolucije,,,42.4347085,19.2635294
Zanus,132,067 219 584,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 8,Oktobarske Revolucije,,,42.4347085,19.2635294
Velco,132,020 883 347,Podgorica,1032,Podgorica,16,velco@t-com.me,www.velco.t-com.me,,,,,,,,,, b.b.,Plana,,,42.5036111,19.1308333
Prohouse,132,020 405 000,Podgorica,1032,Podgorica,16,prodaja@prohousecg.com,www.prohouse.com,,,,,,,,,, 26,Serdara Jola Piletića,,,42.4479537,19.2585084
Ooooops,132,069 722 470,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 70,Slobode,,,42.4421706,19.2639845
VP Popović,132,020 244 964,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Studenska,,,42.4408447,19.2360742
Popović 132,132,020 244 964,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Studentska,,,42.4408447,19.2360742
Domus,132,069 070 058,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,V. Proleterske,,,42.440301,19.2676847
DOO Braća Dubak,132,020 652 468,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 62,Veljka Vlahovića,,,42.4310265,19.2819095
Baloi Stayle,132,020 641 804,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 40,Vojislavljevića,,,42.421716,19.2432323
Validan,132,020 623 780,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vojislavljevića,,,42.421716,19.2432323
Energomont,132,020 665 324,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vučedolska,,,42.4413579,19.2612397
Office center,132,020 626 451,Podgorica,1032,Podgorica,16,officecenter@t-com.me,www.officecenter.t-com.me,,,,,,,,,, 1,Koste Racina,,,42.4336651,19.29726
Svicomm,132,069 045 040,Tivat,1086,Tivat,18,svicomm@t-com.me,,,,,,,,,,, b.b.,Industrijska zona,,,42.431877,18.711267
E   link Group,132,068 012 412,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Industrijska zona radanovići,,,42.431877,18.711267
Mobilia,132,032 673 461,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Palih Boraca,,,42.430297,18.6999778
Objekta,132,032 673 560,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Račica,,,42.4203942,18.7082174
Mi   Rai Group,132,032 331 609,Tivat,1086,Tivat,18,miraikotor@t-com.me,,,,,,,,,,, b.b.,Radanovići,,,42.3565592,18.7630664
Aurora Mobili,132,069 034 541,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Bratića,,,41.9533097,19.1969241
Mobilars,132,030 411 444,Ulcinj,1122,Ulcinj,19,mobilars@t-com.me,www.mobilars.com,,,,,,,,,, b.b.,Kodra,,,41.9613889,19.2027778
Euroflex,132,067 620 810,Ulcinj,1122,Ulcinj,19,euroflex@t-com.me,www.euroflexbaro.com,,,,,,,,,, b.b.,Krute ulcinjske,,,41.929722,19.224291
Faf&Co,132,030 407 010,Ulcinj,1122,Ulcinj,19,hysas@t-com.me,,,,,,,,,,, b.b.,Solanski put,,,41.9242289,19.2425591
Arba,132,030 411 849,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, 2,Theranda,,,41.929722,19.224291
Zanus,132,030 411 430,Ulcinj,1122,Ulcinj,19,zanus@t-com.me,www.zanus.me,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Concordia Commerce,132,030 411 206,Ulcinj,1122,Ulcinj,19,carpet@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Sinani&co,132,030 411 256,Ulcinj,1122,Ulcinj,19,sinani@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Varona Trade,132,030 421 180,Ulcinj,1122,Ulcinj,19,varona@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Verona,132,030 421 180,Ulcinj,1122,Ulcinj,19,verona@t-com.me,,,,,,,,,,, b.b,Totoši,,,41.929722,19.224291
Tapacir Kurti DOO,132,033 412 891,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Varona Trade,132,030 421 180,Ulcinj,1122,Ulcinj,19,varona@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Krgović co,133,067 590 032,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Bul. 24. novembra,,,42.09912,19.0985405
Oz,133,067 500 069,Bar,26,Bar,2,,,,,,,,,,,, 6,Jovana Stojanovića,,,42.097297,19.0972826
Mobilex,133,069 678 783,Bar,26,Bar,2,,,,,,,,,,,, D12,Makedonska,,,42.0988702,19.1021414
MobileLand,133,30313900,Bar,26,Bar,2,mobileland@t-com.me,www.dzabe.me,,,,,,,,,, F42 c,Vladimira Rolovica,,,42.0973778,19.093449
Medilprom,133,067 503 083,Bar,26,Bar,2,,,,,,,,,,,, G18,Makedonska,,,42.0988702,19.1021414
Mobil centar Milić,133,067 540 599,Bar,26,Bar,2,,,,,,,,,,,, D11,Rista Lekića,,,42.1011937,19.1021723
Mobitel,133,069 664 446,Bar,26,Bar,2,,,,,,,,,,,, D12,Rista Lekića,,,42.1011937,19.1021723
Europolitan,133,069 542 542,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Mojsija Zečevića,,,42.8451968,19.8748107
Integra,133,069 031 759,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Poslovni centar,,,43.037708,19.747931
R mobil,133,069 249 100,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Lješnička,,,43.0384735,19.742581
Mobil servis,133,067 444 144,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Tršova,,,43.0374441,19.7526973
Elegant,133,069 050 660,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Lješnička,,,43.0384735,19.742581
Mobil Net,133,067 655 455,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mediteranska,,,42.2828961,18.8365638
Europolitan,133,069 422 888,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Slovenska obala,,,42.2847326,18.8426819
Zoki,133,069 250 555,Cetinje,318,Cetinje,6,,,,,,,,,,,, 56,Bajova,,,42.485992,18.743727
Mobil elektronik,133,069 815 536,Danilovgrad,346,Danilovgrad,7,mob.elektronik@t-com.me,,,,,,,,,,, b.b.,Baja Sekulića,,,42.5521813,19.1052166
Mobil Net,133,067 509 199,Herceg Novi,429,Herceg Novi,8,petrovic@t-com.me,,,,,,,,,,, 44,ObalaNikole Kovačevića,,,42.4573006,18.5121131
Mobx Accessories,133,031 331 961,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 6,Save Ilića,,,0,0
Monin,133,067 358 853,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Save Ilića,,,0,0
Đani,133,069 226 225,Herceg Novi,429,Herceg Novi,8,vid@t-com.me,,,,,,,,,,, 11,X Hercegovačke,,,42.4525976,18.5355502
T com Mojkovac,133,050 473 112,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Ljubomira Bakoča,,,42.9628943,19.5791978
S&T  mobile,133,067 360 700,Nikšić,645,Nikšić,12,,,,,,,,,,,, 2,Nika Miljaniaća,,,42.773281,18.94416
Internet club,133,040 214 942,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,RKNikšićanka  Njegoševa,,,42.773281,18.94416
Evangelion ,133,040 215 096,Nikšić,645,Nikšić,12,,,,,,,,,,,, 29,Trg KraljaNikole,,,42.773281,18.94416
Mobil elektronik,133,067 519 102,Nikšić,645,Nikšić,12,,,,,,,,,,,, 10,Trg Slobode,,,42.7734537,18.948597
Digital service,133,067 521 436,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Nikole Tesle,,,42.7753221,18.9544027
Floyd mobile,133,067 213 120,Nikšić,645,Nikšić,12,antena@t-com.me,,,,,,,,,,, 1,Narodnih heroja,,,42.7754166,18.9471851
Mega mobil,133,020 231 793,Podgorica,1032,Podgorica,16,zsrdja@t-com.me,,,,,,,,,,, 27,Balšića,,,42.4410141,19.2651171
Magtel   mega mobil,133,020 231 793,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 27,Balšića,,,42.4410141,19.2651171
Exclusive mobile,133,069 351 600,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 153,Bul. Ivana Crnojrvića,,,42.442575,19.268646
Integra,133,020 205 305,Podgorica,1032,Podgorica,16,integra@integra.mn,,,,,,,,,,, b.b.,Bul. Svetog Petra Cetinjskog,,,42.4423444,19.251641
Oz,133,067 571 461,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 26,Bul. Svetog Petra Cetinjskog,,,42.4423977,19.2515097
Telenor,133,9898,Podgorica,1032,Podgorica,16,info@telenor.me,www.telenor.me,,,,,,,,,, 83,Bulevar Džordža Vašingtona,,,42.4422316,19.2450734
Infotech,133,020 873 704,Podgorica,1032,Podgorica,16,infotech@t-com.me,,,,,,,,,,, b.b.,Golubovci,,,42.335,19.2311111
Koala,133,020 232 001,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 62,Hercegovačka,,,42.4422713,19.2643207
Rtv Elmag,133,020 224 886,Podgorica,1032,Podgorica,16,elmag@t-com.me,,,,,,,,,,, 6,Jovana Tomaševića,,,42.4433696,19.2559923
Mobx,133,020 245 170 ,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 54,Moskovska,,,42.443631,19.2485793
Mobilmax,133,020 664 420,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 45,Njegoševa,,,42.4433245,19.2627321
Elektronik m,133,020 208 205,Podgorica,1032,Podgorica,16,elektronikm@t-com.me,,,,,,,,,,, 1,Nova Varoš,,,42.4408776,19.2671233
Elektronik M,133,020 208 205,Podgorica,1032,Podgorica,16,elektronikm@t-com.me,,,,,,,,,,, 1,Nova Varoš,,,42.4408776,19.2671233
Mobil code,133,067 233 543,Podgorica,1032,Podgorica,16,srdjan@t-com.me,,,,,,,,,,, b.b.,Pg,,,42.442575,19.268646
Roaming Montenegro,133,040 218 424,Podgorica,1032,Podgorica,16,romingmontenegro@t-com.me,,,,,,,,,,, 27,Slobode,,,42.4407143,19.2631645
Europolitan,133,069 054 054,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 76,Slobode,,,42.4425419,19.2641969
Koala,133,069 501 101,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 74,Slobode,,,42.4424179,19.2641252
Pavićević  ,133,020 210 535,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 12,Slobode,,,42.4396176,19.2626199
Zečević Mobil,133,020 667 385,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 69,Slobode,,,42.4424667,19.2641134
Rtv Elmag,133,020 224 886,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Trg Republike,,,42.440775,19.2632066
Rtv Elmag,133,020 230 558,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Trg Republike,,,42.440775,19.2632066
Mobilni Svijet,133,069 554 134,Podgorica,1032,Podgorica,16,info@mobilnisvijet.me,www.mobilnisvijet.me,,,,,,,,,, 32,Vojislava Grujica,,,42.4327029,19.2754882
Mobile planet,133,020 247 911,Podgorica,1032,Podgorica,16,mobileplanet@t-com.me,,,,,,,,,,, 9,Vučedolaska,,,42.442575,19.268646
Comtel,133,020 664 170,Podgorica,1032,Podgorica,16,comtel@t-com.me,,,,,,,,,,, 1A,Vučedolska,,,42.4412898,19.2614295
GSM planet,133,067 404 675,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vučedolska,,,42.4413579,19.2612397
Mobil planet 3 G,133,067 555 558,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Vučedolska,,,42.4412898,19.2614295
Mobility,133,067 504 522,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 22,Vuka Karadžića,,,42.438429,19.2678437
Koala,133,020 232 001,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 62,Hercegovačka,,,42.4422713,19.2643207
Mobil 068,133,020 655 203,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 32,Hercegovačka,,,42.4427609,19.2627358
Tehno mobil,133,067 844 212,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 17,KraljaNikole,,,42.4353767,19.2603166
Mobil max,133,069 455 025,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 49,Njegoševa,,,42.4435034,19.2628282
Ekstra Mobil,133,067 530 245,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 77,Oktobarske revolucije,,,42.4347085,19.2635294
Kuala,133,020 231 166,Podgorica,1032,Podgorica,16,kuala@montsky.net,,,,,,,,,,, 74,Slobode,,,42.4424179,19.2641252
Koala,133,069 501 101,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 74,Slobode,,,42.4424179,19.2641252
Pavićević mobil centar,133,069 316 444,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 12,Slobode,,,42.4396176,19.2626199
Gojčaj,133,069 013 123,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Tuzi,,,42.3789469,19.324704
Najtel,133,020 218 200,Podgorica,1032,Podgorica,16,office@najtel.com,www.najtel.com,,,,,,,,,, 25,Blaža Jovanovića,,,42.4491155,19.242551
Teri Engineering,133,020 234 566,Podgorica,1032,Podgorica,16,ratko@terieng.co.rs,,,,,,,,,,, 149,Bul. Sv. Petra cetinjskog,,,42.442575,19.268646
Telenor,133,9898,Podgorica,1032,Podgorica,16,info@telenor.me,www.telenor.me,,,,,,,,,, 83,Bulevar Džordža Vašingtona,,,42.4422316,19.2450734
Atel ,133,020 210 440,Podgorica,1032,Podgorica,16,83plus@t-com.me,www.83plus.t-com.me,,,,,,,,,, A,Marka Miljanova 46,,,42.4398282,19.2663057
Telefonika,133,067 310 360,Podgorica,1032,Podgorica,16,telefonikacg@t-com.me,,,,,,,,,,, S23,Miloša Obilića,,,42.429843,19.2793767
PTT Inženjering,133,020 622 594,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Mitra Bakića,,,42.431459,19.2667311
M   tel,133,078 100 231,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 34,Moskovska,,,42.443631,19.2485793
T   Mobile,133,020 433 725,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 29,Moskovska,,,42.443631,19.2485793
Ribnica,133,020 230 898,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Obala Ribnice,,,42.4381005,19.269349
Ribnica,133,020 234 118,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,P.C. Kruševac,,,42.441556,19.24301
Halo Card,133,020 238 127,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2A,Vasa Raičkovića,,,42.4442611,19.2531793
Ba Tel,133,020 264 651,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Velimira Terzića,,,42.4459272,19.2462552
Atel ,133,045 774 477,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Vuka Karadžića,,,42.4389631,19.2660921
Tehnomarket ,134,050 431 176,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Živka Žižića,,,43.0353427,19.7487871
Euro   unit,134,020 234 845,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski Trg,,,42.4429204,19.2471027
Euro Unit,134,020 234 845,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Rimski Trg,,,42.4429204,19.2471027
Gloria muzički magazin,134,020 664 414,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vaka Đurovića,,,42.4455845,19.2617959
Tehnomarket ,134,020 667 565,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 10,Hercegovačka,,,42.4431422,19.2614345
Fincom,138,030 316 830,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Topolica,,,42.0961466,19.0963385
Fincom,138,069 417 133,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Zgrada Škerovića,,,0,0
Export import,138,051 235 325,Berane,191,Berane,5,,,,,,,,,,,, 7,Mojsija Zečevića,,,42.8451968,19.8748107
In obuća,138,067 510 533,Berane,191,Berane,5,,,,,,,,,,,, 31,Mojsija Zečevića,,,42.8451968,19.8748107
Igor,138,051 234 671,Berane,191,Berane,5,,,,,,,,,,,, 21,SvetogSave,,,42.8471415,19.8737587
Mishel,138,050 430 320,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, 3,3. januara,,,43.0337586,19.7470187
Andrea,138,069 426 242,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Živka Žižića,,,43.0353427,19.7487871
New Line,138,068 270 068,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,13 jula,,,42.2832473,18.8356666
Planika Montenegro,138,020 210 305,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,22. Novembar,,,42.2880556,18.8425
Pollino,138,069 083 039,Budva,1271,Budva,21,,,,,,,,,,,, 2,Mediteranska,,,42.2828961,18.8365638
Paradiso,138,069 317 175,Budva,1271,Budva,21,,,,,,,,,,,, 9,Njegoševa,,,42.2780351,18.8373484
New Line,138,067 815 276,Cetinje,318,Cetinje,6,,,,,,,,,,,, 7,Nikole Lekića,,,42.3930133,18.9216274
Balizza,138,067 135 035,Cetinje,318,Cetinje,6,balizza@t-com.me,,,,,,,,,,, 96,Njegoševa,,,42.3884283,18.924944
Ogma,138,031 331 426,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 4,Save Ilića,,,0,0
Colić,138,069 046 444,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 82,Njegoševa,,,42.4524502,18.5332221
Paradiso,138,031 323 444,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 62,Njegoševa,,,42.4524502,18.5332221
Iris H.Novi,138,069 042 673,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 21,ObalaNikole Kovačevića,,,42.4573006,18.5121131
